Demo-ResponseID,QType,Condition,Dataset,Attempt,DatasetOrder,TaskOrder,Click_X,Click_Y,MaxValue,NodeID,NodeXOriginal,NodeYOriginal,NodeXAdjusted,NodeYAdjusted,NodeValue,Task,NodeRank,correct,Distance,RawDifference,AbsDifference,Percentage,LogError
R_10O6z3zR9rZ6XtE,Exp,Ord,3,1,2,8,456,304,10,Ord_3_219.6_147.4,219.6,147.4,457.5,307.0833333333333,8,ClickHighDeg,3,FALSE,3.4288401019068133,-2,2,0.2,0.47712125471966244
R_10O6z3zR9rZ6XtE,Exp,Ord,7,1,1,4,488,83,84,Ord_7_233.6_40.2,233.6,40.2,486.6666666666667,83.75,31,ClickHighDeg,3,FALSE,1.5297966458904684,-53,53,0.6309523809523809,1.7323937598229686
R_10O6z3zR9rZ6XtE,Exp,Ord,9,1,3,8,521,485,34,Ord_9_242.462546277711_233.750964158449,242.462546277711,233.750964158449,505.13030474523123,486.98117533010213,12,ClickHighDeg,10,FALSE,15.992882265802988,-22,22,0.6470588235294118,1.3617278360175928
R_10O6z3zR9rZ6XtE,Training,Ord,0,1,0,2,476,62,6,Ord_0_228.5_30.4,228.5,30.4,476.0416666666667,63.333333333333336,4,ClickHighDeg,3,FALSE,1.3339842161318465,-2,2,0.3333333333333333,0.47712125471966244
R_10OYgRlusiSVEUi,Exp,Ctrl,3,1,3,1,105,291,10,Ctrl_3_51.5_139.2,51.5,139.2,107.29166666666667,290,7,ClickHighDeg,4,FALSE,2.500347198112921,-3,3,0.3,0.6020599913279624
R_10OYgRlusiSVEUi,Exp,Ctrl,8,1,1,3,339,351,49,Ctrl_8_163.5_167.6,163.5,167.6,340.625,349.1666666666667,49,ClickHighDeg,1,TRUE,2.449844099348169,0,0,0,0
R_10OYgRlusiSVEUi,Training,Ctrl,0,1,0,2,281,433,6,Ctrl_0_133.4_210,133.4,210,277.9166666666667,437.5,5,ClickHighDeg,2,FALSE,5.454992616351037,-1,1,0.16666666666666666,0.3010299956639812
R_10PGJZoC8vJxzvv,Exp,Fru,3,1,2,9,380,288,10,Fru_3_181.7_137,181.7,137,378.5416666666667,285.4166666666667,7,ClickHighDeg,4,FALSE,2.966537918554568,-3,3,0.3,0.6020599913279624
R_10PGJZoC8vJxzvv,Exp,Fru,7,1,3,4,185,348,84,Fru_7_88.1_166.2,88.1,166.2,183.54166666666666,346.25,84,ClickHighDeg,1,TRUE,2.2779894888061136,0,0,0,0
R_10PGJZoC8vJxzvv,Exp,Fru,8,1,1,7,202,343,49,Fru_8_99.2_163.8,99.2,163.8,206.66666666666666,341.25,16,ClickHighDeg,2,FALSE,4.984002184768551,-33,33,0.673469387755102,1.5314789170422551
R_10PGJZoC8vJxzvv,Training,Fru,0,1,0,2,369,53,6,Fru_0_176.2_23.8,176.2,23.8,367.0833333333333,49.583333333333336,4,ClickHighDeg,3,FALSE,3.91755309118106,-2,2,0.3333333333333333,0.47712125471966244
R_10qSkmqNa7Ge8kk,Exp,Col,1,1,3,9,406,672,29,Ctrl_1_194.5_324.7,194.5,324.7,405.2083333333333,676.4583333333334,25,ClickHighDeg,3,FALSE,4.528075995632427,-4,4,0.13793103448275862,0.6989700043360189
R_10qSkmqNa7Ge8kk,Exp,Col,7,1,1,3,148,159,84,Ctrl_7_71_73.6,71,73.6,147.91666666666666,153.33333333333334,84,ClickHighDeg,1,TRUE,5.667279378639758,0,0,0,0
R_10qSkmqNa7Ge8kk,Exp,Col,9,1,2,4,529,439,34,Ctrl_9_254.1_211,254.1,211,529.375,439.5833333333333,27,ClickHighDeg,2,FALSE,0.6934715407122023,-7,7,0.20588235294117646,0.9030899869919435
R_10qSkmqNa7Ge8kk,Training,Col,0,1,0,2,482,365,6,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,6,ClickHighDeg,1,TRUE,6.501735879320576,0,0,0,0
R_10qtuqMgAdz7hL7,Exp,Siz,3,1,1,2,591,205,10,Ctrl_3_284.7_98.3,284.7,98.3,593.125,204.79166666666666,8,ClickHighDeg,3,FALSE,2.135187995886494,-2,2,0.2,0.47712125471966244
R_10qtuqMgAdz7hL7,Exp,Siz,5,1,2,5,359,421,51,Ctrl_5_171.7_202.4,171.7,202.4,357.7083333333333,421.6666666666667,12,ClickHighDeg,3,FALSE,1.4535636285427262,-39,39,0.7647058823529411,1.6020599913279623
R_10qtuqMgAdz7hL7,Exp,Siz,8,1,3,4,342,350,49,Ctrl_8_163.5_167.6,163.5,167.6,340.625,349.1666666666667,49,ClickHighDeg,1,TRUE,1.6078151151312183,0,0,0,0
R_10qtuqMgAdz7hL7,Training,Siz,0,1,0,2,476,365,6,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,6,ClickHighDeg,1,TRUE,7.534757424392923,0,0,0,0
R_10Ymaa7unz5Np5q,Exp,Siz,1,1,1,2,458,396,29,Ctrl_1_218.8_189.3,218.8,189.3,455.8333333333333,394.375,25,ClickHighDeg,3,FALSE,2.7083333333333486,-4,4,0.13793103448275862,0.6989700043360189
R_10Ymaa7unz5Np5q,Exp,Siz,8,1,2,6,340,347,49,Ctrl_8_163.5_167.6,163.5,167.6,340.625,349.1666666666667,49,ClickHighDeg,1,TRUE,2.2550098546224864,0,0,0,0
R_10Ymaa7unz5Np5q,Exp,Siz,9,1,3,5,480,239,34,Ctrl_9_230.1_116.3,230.1,116.3,479.375,242.29166666666666,16,ClickHighDeg,7,FALSE,3.350476748829095,-18,18,0.5294117647058824,1.2787536009528289
R_10Ymaa7unz5Np5q,Training,Siz,0,1,0,2,479,357,6,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,6,ClickHighDeg,1,TRUE,2.1266333591957967,0,0,0,0
R_10ZO89me8dRCvOX,Exp,Ctrl,5,1,1,9,426,357,51,Ctrl_5_204.4_170,204.4,170,425.8333333333333,354.1666666666667,51,ClickHighDeg,1,TRUE,2.8382310609877157,0,0,0,0
R_10ZO89me8dRCvOX,Exp,Ctrl,7,1,3,1,145,153,84,Ctrl_7_71_73.6,71,73.6,147.91666666666666,153.33333333333334,84,ClickHighDeg,1,TRUE,2.9356524923014145,0,0,0,0
R_10ZO89me8dRCvOX,Exp,Ctrl,9,1,2,1,449,254,34,Ctrl_9_208.7_120.3,208.7,120.3,434.7916666666667,250.625,34,ClickHighDeg,1,TRUE,14.60367628753495,0,0,0,0
R_10ZO89me8dRCvOX,Training,Ctrl,0,1,0,2,483,360,6,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,6,ClickHighDeg,1,TRUE,3.0587420253721764,0,0,0,0
R_10ZU8oA3xU5gGSE,Exp,Siz,1,1,1,5,385,370,29,Ctrl_1_184.1_176.3,184.1,176.3,383.5416666666667,367.2916666666667,29,ClickHighDeg,1,TRUE,3.076004804215266,0,0,0,0
R_10ZU8oA3xU5gGSE,Exp,Siz,5,1,3,8,426,353,51,Ctrl_5_204.4_170,204.4,170,425.8333333333333,354.1666666666667,51,ClickHighDeg,1,TRUE,1.1785113019776006,0,0,0,0
R_10ZU8oA3xU5gGSE,Exp,Siz,8,1,2,1,338,350,49,Ctrl_8_163.5_167.6,163.5,167.6,340.625,349.1666666666667,49,ClickHighDeg,1,TRUE,2.7541004782767846,0,0,0,0
R_10ZU8oA3xU5gGSE,Training,Siz,0,1,0,2,481,361,6,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,6,ClickHighDeg,1,TRUE,2.3852119635602915,0,0,0,0
R_110dw45hUjfkXCH,Exp,Phr,3,1,1,8,592,204,10,Ctrl_3_284.7_98.3,284.7,98.3,593.125,204.79166666666666,8,ClickHighDeg,3,FALSE,1.3756311682682594,-2,2,0.2,0.47712125471966244
R_110dw45hUjfkXCH,Exp,Phr,7,1,2,9,147,156,84,Ctrl_7_71_73.6,71,73.6,147.91666666666666,153.33333333333334,84,ClickHighDeg,1,TRUE,2.8198207192814264,0,0,0,0
R_110dw45hUjfkXCH,Exp,Phr,8,1,3,5,341,352,49,Ctrl_8_163.5_167.6,163.5,167.6,340.625,349.1666666666667,49,ClickHighDeg,1,TRUE,2.858041773273734,0,0,0,0
R_110dw45hUjfkXCH,Training,Phr,0,1,0,2,394,472,6,Ctrl_0_188.9_226.1,188.9,226.1,393.5416666666667,471.0416666666667,4,ClickHighDeg,3,FALSE,1.0622957319984716,-2,2,0.3333333333333333,0.47712125471966244
R_1111qF6cMxhXybe,Exp,Phr,1,1,2,2,397,548,29,Ctrl_1_189.8_262.4,189.8,262.4,395.4166666666667,546.6666666666666,25,ClickHighDeg,3,FALSE,2.06995705806238,-4,4,0.13793103448275862,0.6989700043360189
R_1111qF6cMxhXybe,Exp,Phr,8,1,1,8,341,349,49,Ctrl_8_163.5_167.6,163.5,167.6,340.625,349.1666666666667,49,ClickHighDeg,1,TRUE,0.4103690750748454,0,0,0,0
R_1111qF6cMxhXybe,Exp,Phr,9,1,3,9,447,257,34,Ctrl_9_208.7_120.3,208.7,120.3,434.7916666666667,250.625,34,ClickHighDeg,1,TRUE,13.772582465818722,0,0,0,0
R_1111qF6cMxhXybe,Training,Phr,0,1,0,2,393,470,6,Ctrl_0_188.9_226.1,188.9,226.1,393.5416666666667,471.0416666666667,4,ClickHighDeg,3,FALSE,1.17408356696714,-2,2,0.3333333333333333,0.47712125471966244
R_116HC3wx1bjqeJv,Exp,Col,3,1,3,9,107,289,10,Ctrl_3_51.5_139.2,51.5,139.2,107.29166666666667,290,7,ClickHighDeg,4,FALSE,1.041666666666668,-3,3,0.3,0.6020599913279624
R_116HC3wx1bjqeJv,Exp,Col,5,1,1,1,427,357,51,Ctrl_5_204.4_170,204.4,170,425.8333333333333,354.1666666666667,51,ClickHighDeg,1,TRUE,3.0641293851416957,0,0,0,0
R_116HC3wx1bjqeJv,Exp,Col,8,1,2,4,343,348,49,Ctrl_8_163.5_167.6,163.5,167.6,340.625,349.1666666666667,49,ClickHighDeg,1,TRUE,2.6460793848845796,0,0,0,0
R_116HC3wx1bjqeJv,Training,Col,0,1,0,2,479,357,6,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,6,ClickHighDeg,1,TRUE,2.1266333591957967,0,0,0,0
R_11crcAZxi6Sa0om,Exp,Ord,1,1,1,4,411,368,29,Ord_1_199.3_176.2,199.3,176.2,415.2083333333333,367.0833333333333,29,ClickHighDeg,1,TRUE,4.307011402611107,0,0,0,0
R_11crcAZxi6Sa0om,Exp,Ord,3,1,3,5,47,436,10,Ord_3_22.7_208.5,22.7,208.5,47.291666666666664,434.375,9,ClickHighDeg,2,FALSE,1.650967729679912,-1,1,0.1,0.3010299956639812
R_11crcAZxi6Sa0om,Exp,Ord,9,1,2,4,614,267,34,Ord_9_302.009505935471_133.182463566047,302.009505935471,133.182463566047,629.1864706988979,277.46346576259793,19,ClickHighDeg,4,FALSE,18.442153021096626,-15,15,0.4411764705882353,1.2041199826559248
R_11crcAZxi6Sa0om,Training,Ord,0,1,0,2,423,256,6,Ord_0_202.8_123.3,202.8,123.3,422.5,256.875,6,ClickHighDeg,1,TRUE,1.0077822185373186,0,0,0,0
R_11dT1d8B5KPZcno,Exp,Siz,1,1,2,1,435,576,29,Ctrl_1_209_276.4,209,276.4,435.4166666666667,575.8333333333334,26,ClickHighDeg,2,FALSE,0.4487637339278789,-3,3,0.10344827586206896,0.6020599913279624
R_11dT1d8B5KPZcno,Exp,Siz,7,1,3,2,146,151,84,Ctrl_7_71_73.6,71,73.6,147.91666666666666,153.33333333333334,84,ClickHighDeg,1,TRUE,3.019611821998908,0,0,0,0
R_11dT1d8B5KPZcno,Exp,Siz,9,1,1,6,447,256,34,Ctrl_9_208.7_120.3,208.7,120.3,434.7916666666667,250.625,34,ClickHighDeg,1,TRUE,13.339191421438457,0,0,0,0
R_11dT1d8B5KPZcno,Training,Siz,0,1,0,2,478,362,6,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,6,ClickHighDeg,1,TRUE,3.9292793373735884,0,0,0,0
R_11dZ0aCKQJVLv10,Exp,Cir,1,1,3,9,528,83,29,Cir_1_252.9_40.1,252.9,40.1,526.875,83.54166666666667,2,ClickHighDeg,5,FALSE,1.2486103386476435,-27,27,0.9310344827586207,1.4471580313422192
R_11dZ0aCKQJVLv10,Exp,Cir,5,1,1,7,649,191,51,Cir_5_310.5_89.4,310.5,89.4,646.875,186.25,1,ClickHighDeg,12,FALSE,5.203664574124662,-50,50,0.9803921568627451,1.7075701760979363
R_11dZ0aCKQJVLv10,Exp,Cir,8,1,2,9,596,609,49,Cir_8_286.4_291.5,286.4,291.5,596.6666666666666,607.2916666666666,3,ClickHighDeg,10,FALSE,1.8338067570554706,-46,46,0.9387755102040817,1.6720978579357175
R_11dZ0aCKQJVLv10,Training,Cir,0,1,0,2,234,46,6,Cir_0_110.7_19.7,110.7,19.7,230.625,41.041666666666664,6,ClickHighDeg,1,TRUE,5.997974195046564,0,0,0,0
R_125SeNttQVXJq8X,Exp,Fru,3,1,2,3,161,513,10,Fru_3_78.1_248.8,78.1,248.8,162.70833333333334,518.3333333333334,5,ClickHighDeg,6,FALSE,5.600254210499972,-5,5,0.5,0.7781512503836436
R_125SeNttQVXJq8X,Exp,Fru,7,1,3,9,439,394,84,Fru_7_214.7_189.3,214.7,189.3,447.2916666666667,394.375,20,ClickHighDeg,8,FALSE,8.30014223439041,-64,64,0.7619047619047619,1.8129133566428555
R_125SeNttQVXJq8X,Exp,Fru,8,1,1,1,506,412,49,Fru_8_243.5_199.1,243.5,199.1,507.2916666666667,414.7916666666667,49,ClickHighDeg,1,TRUE,3.0760048042153167,0,0,0,0
R_125SeNttQVXJq8X,Training,Fru,0,1,0,2,363,381,6,Fru_0_174.9_183,174.9,183,364.375,381.25,6,ClickHighDeg,1,TRUE,1.3975424859373686,0,0,0,0
R_12hZsCZkU8DGrgS,Exp,Phr,1,1,3,6,437,578,29,Ctrl_1_209_276.4,209,276.4,435.4166666666667,575.8333333333334,26,ClickHighDeg,2,FALSE,2.6835403646840614,-3,3,0.10344827586206896,0.6020599913279624
R_12hZsCZkU8DGrgS,Exp,Phr,3,1,2,8,300,237,10,Ctrl_3_144.1_114.5,144.1,114.5,300.2083333333333,238.54166666666666,8,ClickHighDeg,3,FALSE,1.555679558549527,-2,2,0.2,0.47712125471966244
R_12hZsCZkU8DGrgS,Exp,Phr,5,1,1,8,425,354,51,Ctrl_5_204.4_170,204.4,170,425.8333333333333,354.1666666666667,51,ClickHighDeg,1,TRUE,0.8498365855987826,0,0,0,0
R_12hZsCZkU8DGrgS,Training,Phr,0,1,0,2,480,358,6,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,6,ClickHighDeg,1,TRUE,0.7783975705112202,0,0,0,0
R_12tfccrP0H62s0R,Exp,Cir,1,1,1,9,527,80,29,Cir_1_252.9_40.1,252.9,40.1,526.875,83.54166666666667,2,ClickHighDeg,5,FALSE,3.5438718624941576,-27,27,0.9310344827586207,1.4471580313422192
R_12tfccrP0H62s0R,Exp,Cir,3,1,3,5,674,449,10,Cir_3_323.6_214.1,323.6,214.1,674.1666666666666,446.0416666666667,3,ClickHighDeg,8,FALSE,2.963024449593483,-7,7,0.7,0.9030899869919435
R_12tfccrP0H62s0R,Exp,Cir,8,1,2,1,596,603,49,Cir_8_286.4_291.5,286.4,291.5,596.6666666666666,607.2916666666666,3,ClickHighDeg,10,FALSE,4.343137946487752,-46,46,0.9387755102040817,1.6720978579357175
R_12tfccrP0H62s0R,Training,Cir,0,1,0,2,228,48,6,Cir_0_110.7_19.7,110.7,19.7,230.625,41.041666666666664,6,ClickHighDeg,1,TRUE,7.437003951711859,0,0,0,0
R_12ukz8HJhZtdOtz,Exp,Ord,1,1,3,8,415,368,29,Ord_1_199.3_176.2,199.3,176.2,415.2083333333333,367.0833333333333,29,ClickHighDeg,1,TRUE,0.9400428477232208,0,0,0,0
R_12ukz8HJhZtdOtz,Exp,Ord,3,1,2,5,58,461,10,Ord_3_32.3_228,32.3,228,67.29166666666667,475,5,ClickHighDeg,6,FALSE,16.802829209524344,-5,5,0.5,0.7781512503836436
R_12ukz8HJhZtdOtz,Exp,Ord,8,1,1,7,598,545,49,Ord_8_285.8_263.3,285.8,263.3,595.4166666666666,548.5416666666666,49,ClickHighDeg,1,TRUE,4.383721465705687,0,0,0,0
R_12ukz8HJhZtdOtz,Training,Ord,0,1,0,2,421,256,6,Ord_0_202.8_123.3,202.8,123.3,422.5,256.875,6,ClickHighDeg,1,TRUE,1.7365554986812255,0,0,0,0
R_1BQt909qV1FdMY1,Exp,Siz,5,1,1,1,426,355,51,Ctrl_5_204.4_170,204.4,170,425.8333333333333,354.1666666666667,51,ClickHighDeg,1,TRUE,0.8498365855987826,0,0,0,0
R_1BQt909qV1FdMY1,Exp,Siz,8,1,3,4,341,349,49,Ctrl_8_163.5_167.6,163.5,167.6,340.625,349.1666666666667,49,ClickHighDeg,1,TRUE,0.4103690750748454,0,0,0,0
R_1BQt909qV1FdMY1,Exp,Siz,9,1,2,4,465,293,34,Ctrl_9_223.1_141.1,223.1,141.1,464.7916666666667,293.9583333333333,27,ClickHighDeg,2,FALSE,0.9807168579949624,-7,7,0.20588235294117646,0.9030899869919435
R_1BQt909qV1FdMY1,Training,Siz,0,1,0,2,277,436,6,Ctrl_0_133.4_210,133.4,210,277.9166666666667,437.5,5,ClickHighDeg,2,FALSE,1.7579185924774254,-1,1,0.16666666666666666,0.3010299956639812
R_1BQwOBQU5oapE5n,Exp,Cir,1,1,2,4,334,687,29,Cir_1_158.7_329.9,158.7,329.9,330.625,687.2916666666666,25,ClickHighDeg,3,FALSE,3.387579437362971,-4,4,0.13793103448275862,0.6989700043360189
R_1BQwOBQU5oapE5n,Exp,Cir,7,1,3,2,50,468,84,Cir_7_22.5_226.5,22.5,226.5,46.875,471.875,7,ClickHighDeg,15,FALSE,4.978076937934969,-77,77,0.9166666666666666,1.8920946026904804
R_1BQwOBQU5oapE5n,Exp,Cir,9,1,1,2,623,154,34,Cir_9_300.120307285_73.025104192,300.120307285,73.025104192,625.2506401770834,152.13563373333332,2,ClickHighDeg,20,FALSE,2.9225404672966477,-32,32,0.9411764705882353,1.5185139398778875
R_1BQwOBQU5oapE5n,Training,Cir,0,1,0,2,226,47,6,Cir_0_110.7_19.7,110.7,19.7,230.625,41.041666666666664,6,ClickHighDeg,1,TRUE,7.542702507133046,0,0,0,0
R_1C6ZLfppnr2hHJ3,Exp,Ctrl,1,1,3,2,383,370,29,Ctrl_1_184.1_176.3,184.1,176.3,383.5416666666667,367.2916666666667,29,ClickHighDeg,1,TRUE,2.761968903196077,0,0,0,0
R_1C6ZLfppnr2hHJ3,Exp,Ctrl,7,1,2,8,152,154,84,Ctrl_7_71_73.6,71,73.6,147.91666666666666,153.33333333333334,84,ClickHighDeg,1,TRUE,4.137397195768811,0,0,0,0
R_1C6ZLfppnr2hHJ3,Exp,Ctrl,9,1,1,6,485,372,34,Ctrl_9_233.6_178,233.6,178,486.6666666666667,370.8333333333333,14,ClickHighDeg,9,FALSE,2.0344259359556434,-20,20,0.5882352941176471,1.3222192947339193
R_1C6ZLfppnr2hHJ3,Training,Ctrl,0,1,0,2,382,579,6,Ctrl_0_180.6_279.3,180.6,279.3,376.25,581.875,4,ClickHighDeg,3,FALSE,6.428695435311895,-2,2,0.3333333333333333,0.47712125471966244
R_1C7qh05Squqi8jo,Exp,Phr,5,1,2,9,429,353,51,Ctrl_5_204.4_170,204.4,170,425.8333333333333,354.1666666666667,51,ClickHighDeg,1,TRUE,3.3747427885527888,0,0,0,0
R_1C7qh05Squqi8jo,Exp,Phr,8,1,3,4,342,351,49,Ctrl_8_163.5_167.6,163.5,167.6,340.625,349.1666666666667,49,ClickHighDeg,1,TRUE,2.2916666666666514,0,0,0,0
R_1C7qh05Squqi8jo,Exp,Phr,9,1,1,1,450,257,34,Ctrl_9_208.7_120.3,208.7,120.3,434.7916666666667,250.625,34,ClickHighDeg,1,TRUE,16.49042230440983,0,0,0,0
R_1C7qh05Squqi8jo,Training,Phr,0,1,0,2,473,356,6,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,6,ClickHighDeg,1,TRUE,7.715087131357894,0,0,0,0
R_1CBKkVHYTC9kS8E,Exp,Fru,5,1,3,4,372,404,51,Fru_5_180.8_194.7,180.8,194.7,376.6666666666667,405.625,51,ClickHighDeg,1,TRUE,4.941498029725192,0,0,0,0
R_1CBKkVHYTC9kS8E,Exp,Fru,8,1,1,5,507,421,49,Fru_8_243.5_199.1,243.5,199.1,507.2916666666667,414.7916666666667,49,ClickHighDeg,1,TRUE,6.2151807875734395,0,0,0,0
R_1CBKkVHYTC9kS8E,Exp,Fru,9,1,2,3,211,426,34,Fru_9_101.6_204.2,101.6,204.2,211.66666666666666,425.4166666666667,34,ClickHighDeg,1,TRUE,0.8858454843945345,0,0,0,0
R_1CBKkVHYTC9kS8E,Training,Fru,0,1,0,2,370,389,6,Fru_0_174.9_183,174.9,183,364.375,381.25,6,ClickHighDeg,1,TRUE,9.576174862647402,0,0,0,0
R_1CCLd4CF9aUNo28,Exp,Fru,3,1,1,6,44,451,10,Fru_3_21.6_216.8,21.6,216.8,45,451.6666666666667,8,ClickHighDeg,3,FALSE,1.2018504251546736,-2,2,0.2,0.47712125471966244
R_1CCLd4CF9aUNo28,Exp,Fru,5,1,2,2,377,405,51,Fru_5_180.8_194.7,180.8,194.7,376.6666666666667,405.625,51,ClickHighDeg,1,TRUE,0.7083333333333245,0,0,0,0
R_1CCLd4CF9aUNo28,Exp,Fru,9,1,3,4,207,425,34,Fru_9_101.6_204.2,101.6,204.2,211.66666666666666,425.4166666666667,34,ClickHighDeg,1,TRUE,4.6852309322901915,0,0,0,0
R_1CCLd4CF9aUNo28,Training,Fru,0,1,0,2,370,51,6,Fru_0_176.2_23.8,176.2,23.8,367.0833333333333,49.583333333333336,4,ClickHighDeg,3,FALSE,3.2425127430573024,-2,2,0.3333333333333333,0.47712125471966244
R_1CI3aCGE5xKCFCj,Exp,Ctrl,1,1,3,5,438,576,29,Ctrl_1_209_276.4,209,276.4,435.4166666666667,575.8333333333334,26,ClickHighDeg,2,FALSE,2.5887040945014896,-3,3,0.10344827586206896,0.6020599913279624
R_1CI3aCGE5xKCFCj,Exp,Ctrl,5,1,1,3,423,355,51,Ctrl_5_204.4_170,204.4,170,425.8333333333333,354.1666666666667,51,ClickHighDeg,1,TRUE,2.9533408577782017,0,0,0,0
R_1CI3aCGE5xKCFCj,Exp,Ctrl,9,1,2,6,465,495,34,Ctrl_9_223.8_237.3,223.8,237.3,466.25,494.375,17,ClickHighDeg,6,FALSE,1.3975424859373686,-17,17,0.5,1.255272505103306
R_1CI3aCGE5xKCFCj,Training,Ctrl,0,1,0,2,392,475,6,Ctrl_0_188.9_226.1,188.9,226.1,393.5416666666667,471.0416666666667,4,ClickHighDeg,3,FALSE,4.247957025310967,-2,2,0.3333333333333333,0.47712125471966244
R_1Cj4bqpOCjKK2oF,Exp,Col,1,1,2,2,397,548,29,Ctrl_1_189.8_262.4,189.8,262.4,395.4166666666667,546.6666666666666,25,ClickHighDeg,3,FALSE,2.06995705806238,-4,4,0.13793103448275862,0.6989700043360189
R_1Cj4bqpOCjKK2oF,Exp,Col,3,1,1,8,104,290,10,Ctrl_3_51.5_139.2,51.5,139.2,107.29166666666667,290,7,ClickHighDeg,4,FALSE,3.2916666666666714,-3,3,0.3,0.6020599913279624
R_1Cj4bqpOCjKK2oF,Exp,Col,5,1,3,2,427,356,51,Ctrl_5_204.4_170,204.4,170,425.8333333333333,354.1666666666667,51,ClickHighDeg,1,TRUE,2.173067468400877,0,0,0,0
R_1Cj4bqpOCjKK2oF,Training,Col,0,1,0,2,393,470,6,Ctrl_0_188.9_226.1,188.9,226.1,393.5416666666667,471.0416666666667,4,ClickHighDeg,3,FALSE,1.17408356696714,-2,2,0.3333333333333333,0.47712125471966244
R_1cRF7G2GWLwAReM,Exp,Ord,3,1,3,1,376,378,10,Ord_3_184.1_187.1,184.1,187.1,383.5416666666667,389.7916666666667,10,ClickHighDeg,1,TRUE,13.99714752686738,0,0,0,0
R_1cRF7G2GWLwAReM,Exp,Ord,7,1,1,5,301,284,84,Ord_7_137.4_143.8,137.4,143.8,286.25,299.5833333333333,26,ClickHighDeg,5,FALSE,21.456998340349873,-58,58,0.6904761904761905,1.7708520116421442
R_1cRF7G2GWLwAReM,Training,Ord,0,1,0,2,422,261,6,Ord_0_202.8_123.3,202.8,123.3,422.5,256.875,6,ClickHighDeg,1,TRUE,4.155192534648665,0,0,0,0
R_1CsfDGe3VQAv06y,Exp,Ord,1,1,1,3,351,275,29,Ord_1_169_131.1,169,131.1,352.0833333333333,273.125,25,ClickHighDeg,3,FALSE,2.1654644100310376,-4,4,0.13793103448275862,0.6989700043360189
R_1CsfDGe3VQAv06y,Exp,Ord,3,1,3,7,48,433,10,Ord_3_22.7_208.5,22.7,208.5,47.291666666666664,434.375,9,ClickHighDeg,2,FALSE,1.5467259327725498,-1,1,0.1,0.3010299956639812
R_1CsfDGe3VQAv06y,Exp,Ord,7,1,2,1,495,147,84,Ord_7_238.1_69,238.1,69,496.0416666666667,143.75,20,ClickHighDeg,8,FALSE,3.412853563287544,-64,64,0.7619047619047619,1.8129133566428555
R_1CsfDGe3VQAv06y,Training,Ord,0,1,0,2,423,252,6,Ord_0_202.8_123.3,202.8,123.3,422.5,256.875,6,ClickHighDeg,1,TRUE,4.900573945978165,0,0,0,0
R_1d9W3QURj4fv3R4,Exp,Col,1,1,3,6,437,576,29,Ctrl_1_209_276.4,209,276.4,435.4166666666667,575.8333333333334,26,ClickHighDeg,2,FALSE,1.5920810978785438,-3,3,0.10344827586206896,0.6020599913279624
R_1d9W3QURj4fv3R4,Exp,Col,8,1,2,2,341,348,49,Ctrl_8_163.5_167.6,163.5,167.6,340.625,349.1666666666667,49,ClickHighDeg,1,TRUE,1.2254534308210798,0,0,0,0
R_1d9W3QURj4fv3R4,Exp,Col,9,1,1,3,468,294,34,Ctrl_9_223.1_141.1,223.1,141.1,464.7916666666667,293.9583333333333,27,ClickHighDeg,2,FALSE,3.2086038846963905,-7,7,0.20588235294117646,0.9030899869919435
R_1d9W3QURj4fv3R4,Training,Col,0,1,0,2,481,360,6,Ctrl_0_230.5_172.2,230.5,172.2,480.2083333333333,358.75,6,ClickHighDeg,1,TRUE,1.4796067420470687,0,0,0,0
R_1dAHNApQaAHv8BT,Exp,Col,1,1,2,2,433,573,29,Ctrl_1_209_276.4,209,276.4,435.4166666666667,575.8333333333334,26,ClickHighDeg,2,FALSE,3.723983828584096,-3,3,0.10344827586206896,0.6020599913279624
R_1dAHNApQaAHv8BT,Exp,Col,7,1,1,2,291,501,84,Ctrl_7_140.2_240.1,140.2,240.1,292.0833333333333,500.2083333333333,84,ClickHighDeg,1,TRUE,1.3417701823420474,0,0,0,0
R_1dAHNApQaAHv8BT,Exp,Col,9,1,3,7,467,499,34,Ctrl_9_223.8_237.3,223.8,237.3,466.25,494.375,17,ClickHighDeg,6,FALSE,4.685416203497828,-17,17,0.5,1.255272505103306
R_1dAHNApQaAHv8BT,Training,Col,0,1,0,2,393,471,6,Ctrl_0_188.9_226.1,188.9,226.1,393.5416666666667,471.0416666666667,4,ClickHighDeg,3,FALSE,0.5432668671002411,-2,2,0.3333333333333333,0.47712125471966244
R_1dEr0MAel0LsyZc,Exp,Cir,1,1,3,3,527,77,29,Cir_1_252.9_40.1,252.9,40.1,526.875,83.54166666666667,2,ClickHighDeg,5,FALSE,6.542860825187851,-27,27,0.9310344827586207,1.4471580313422192
