Demo-ResponseID,QType,Condition,Dataset,Task,Coord,Response,DatasetOrder,TaskOrder
R_1JCnfta5XzxqeEd,Exp,Fru,3,BC,X1,44,1,6
R_3lQZtcq981FKqdg,Exp,Fru,3,BC,X1,377,1,3
R_XTcjGzH82xO6Lu1,Exp,Fru,3,BC,X1,271,1,8
R_10PGJZoC8vJxzvv,Exp,Fru,3,BC,X1,292,2,6
R_Bs11SSt09nrSQO5,Exp,Fru,3,BC,X1,279,1,2
R_PRIMPGxlIWMetkR,Exp,Fru,3,BC,X1,271,1,2
R_1kFzF5CdxxcjcKP,Exp,Fru,3,BC,X1,271,3,4
R_VRv62F2U5l7cK7T,Exp,Fru,3,BC,X1,457,1,3
R_DvGEXC9Cx0gWv9T,Exp,Fru,3,BC,X1,379,1,5
R_cvFkolz8suKryTL,Exp,Fru,3,BC,X1,270,3,9
R_3M5RUNBp0dmL1fj,Exp,Fru,3,BC,X1,447,3,4
R_2CBVEAMN5Z2PfAm,Exp,Fru,3,BC,X1,271,1,3
R_3RaYJimCbM6C1tY,Exp,Fru,3,BC,X1,273,1,7
R_1nPGvKc03btvX6a,Exp,Fru,3,BC,X1,696,1,3
R_3qs9yi3ZcaFq1GE,Exp,Fru,3,BC,X1,216,3,7
R_2918hK92W6Mw5Qd,Exp,Fru,3,BC,X1,630,1,1
R_w6Kv982547H9hct,Exp,Fru,3,BC,X1,495,3,2
R_2QgPR0gYQzdYc9M,Exp,Fru,3,BC,X1,404,2,6
R_3242CyHadVun4Ph,Exp,Fru,3,BC,X1,373,2,4
R_24ph2C61HRsePRF,Exp,Fru,3,BC,X1,273,3,2
R_3futJBati9XEbZm,Exp,Fru,3,BC,X1,369,1,7
R_54s5RWp0WZlvUlz,Exp,Fru,3,BC,X1,292,2,7
R_29ozFkhxWovpYm4,Exp,Fru,3,BC,X1,272,1,2
R_3iCN1qfqSjzgXOc,Exp,Fru,3,BC,X1,490,2,6
R_2q1p5k1VlW1uUDn,Exp,Fru,3,BC,X1,45,1,3
R_r2qhjvynfOe0vJf,Exp,Fru,3,BC,X1,270,3,1
R_2WMUAsnokqNxsOV,Exp,Fru,3,BC,Y1,388,2,6
R_10ID8KU4OpcM6ji,Exp,Fru,3,BC,Y1,383,3,3
R_3Eyf9heL2DHlboU,Exp,Fru,3,BC,Y1,229,1,7
R_XkbwE1B3htcCeid,Exp,Fru,3,BC,Y1,381,2,9
R_2OOUaDOdbFd1m2I,Exp,Fru,3,BC,Y1,144,1,8
R_2y1lPgSSHWguVMD,Exp,Fru,3,BC,Y1,387,2,5
R_1jJmOvG7P033AiM,Exp,Fru,3,BC,Y1,452,1,8
R_3KMZz1NJNATktGf,Exp,Fru,3,BC,Y1,155,3,3
R_1CCLd4CF9aUNo28,Exp,Fru,3,BC,Y1,288,1,9
R_3jVG7aRJVG4nfbb,Exp,Fru,3,BC,Y1,55,2,1
R_3R8zvz9QduV5dgK,Exp,Fru,3,BC,Y1,386,3,4
R_3Eo4gV47CYM4SXZ,Exp,Fru,3,BC,Y1,387,3,1
R_2U0dzhNYj8k3RWo,Exp,Fru,3,BC,Y1,59,1,9
R_125SeNttQVXJq8X,Exp,Fru,3,BC,Y1,289,2,1
R_SSDKLPpyacUA03T,Exp,Fru,3,BC,Y1,223,2,7
R_2rAZ2F3F2ZPga2r,Exp,Fru,3,BC,Y1,146,1,5
R_1dET3UWD8OPfGfX,Exp,Fru,3,BC,Y1,388,3,2
R_ZmlQ2N26h7pEuxH,Exp,Fru,3,BC,Y1,453,1,4
R_ukvDHVG2TU89Tz3,Exp,Fru,3,BC,Y1,479,2,9
R_Y5Ggj3eoMPs9RTj,Exp,Fru,3,BC,Y1,228,3,3
R_30fby8uP3bvJ1dV,Exp,Fru,3,BC,Y1,386,3,5
R_3iWPXVlmDv0t8yc,Exp,Fru,3,BC,Y1,389,1,8
R_tVyM5QBs1ijJH7H,Exp,Fru,3,BC,Y1,361,2,3
R_1rCdqWWyKhaNZho,Exp,Fru,3,BC,Y1,229,1,5
R_1JCnfta5XzxqeEd,Exp,Fru,3,BC,Y1,451,1,6
R_3lQZtcq981FKqdg,Exp,Fru,3,BC,Y1,284,1,3
R_XTcjGzH82xO6Lu1,Exp,Fru,3,BC,Y1,385,1,8
R_10PGJZoC8vJxzvv,Exp,Fru,3,BC,Y1,149,2,6
R_Bs11SSt09nrSQO5,Exp,Fru,3,BC,Y1,60,1,2
R_PRIMPGxlIWMetkR,Exp,Fru,3,BC,Y1,387,1,2
R_1kFzF5CdxxcjcKP,Exp,Fru,3,BC,Y1,385,3,4
R_VRv62F2U5l7cK7T,Exp,Fru,3,BC,Y1,434,1,3
R_DvGEXC9Cx0gWv9T,Exp,Fru,3,BC,Y1,287,1,5
R_cvFkolz8suKryTL,Exp,Fru,3,BC,Y1,387,3,9
R_3M5RUNBp0dmL1fj,Exp,Fru,3,BC,Y1,130,3,4
R_2CBVEAMN5Z2PfAm,Exp,Fru,3,BC,Y1,383,1,3
R_3RaYJimCbM6C1tY,Exp,Fru,3,BC,Y1,383,1,7
R_1nPGvKc03btvX6a,Exp,Fru,3,BC,Y1,355,1,3
R_3qs9yi3ZcaFq1GE,Exp,Fru,3,BC,Y1,576,3,7
R_2918hK92W6Mw5Qd,Exp,Fru,3,BC,Y1,573,1,1
R_w6Kv982547H9hct,Exp,Fru,3,BC,Y1,645,3,2
R_2QgPR0gYQzdYc9M,Exp,Fru,3,BC,Y1,456,2,6
R_3242CyHadVun4Ph,Exp,Fru,3,BC,Y1,440,2,4
R_24ph2C61HRsePRF,Exp,Fru,3,BC,Y1,386,3,2
R_3futJBati9XEbZm,Exp,Fru,3,BC,Y1,360,1,7
R_54s5RWp0WZlvUlz,Exp,Fru,3,BC,Y1,149,2,7
R_29ozFkhxWovpYm4,Exp,Fru,3,BC,Y1,387,1,2
R_3iCN1qfqSjzgXOc,Exp,Fru,3,BC,Y1,479,2,6
R_2q1p5k1VlW1uUDn,Exp,Fru,3,BC,Y1,451,1,3
R_r2qhjvynfOe0vJf,Exp,Fru,3,BC,Y1,389,3,1
R_2WMUAsnokqNxsOV,Exp,Fru,3,BC,X2,486,2,6
R_10ID8KU4OpcM6ji,Exp,Fru,3,BC,X2,358,3,3
R_3Eyf9heL2DHlboU,Exp,Fru,3,BC,X2,274,1,7
R_XkbwE1B3htcCeid,Exp,Fru,3,BC,X2,401,2,9
R_2OOUaDOdbFd1m2I,Exp,Fru,3,BC,X2,444,1,8
R_2y1lPgSSHWguVMD,Exp,Fru,3,BC,X2,490,2,5
R_1jJmOvG7P033AiM,Exp,Fru,3,BC,X2,274,1,8
R_3KMZz1NJNATktGf,Exp,Fru,3,BC,X2,621,3,3
R_1CCLd4CF9aUNo28,Exp,Fru,3,BC,X2,697,1,9
R_3jVG7aRJVG4nfbb,Exp,Fru,3,BC,X2,228,2,1
R_3R8zvz9QduV5dgK,Exp,Fru,3,BC,X2,394,3,4
R_3Eo4gV47CYM4SXZ,Exp,Fru,3,BC,X2,491,3,1
R_2U0dzhNYj8k3RWo,Exp,Fru,3,BC,X2,380,1,9
R_125SeNttQVXJq8X,Exp,Fru,3,BC,X2,124,2,1
R_SSDKLPpyacUA03T,Exp,Fru,3,BC,X2,216,2,7
R_2rAZ2F3F2ZPga2r,Exp,Fru,3,BC,X2,358,1,5
R_1dET3UWD8OPfGfX,Exp,Fru,3,BC,X2,399,3,2
R_ZmlQ2N26h7pEuxH,Exp,Fru,3,BC,X2,490,1,4
R_ukvDHVG2TU89Tz3,Exp,Fru,3,BC,X2,270,2,9
R_Y5Ggj3eoMPs9RTj,Exp,Fru,3,BC,X2,450,3,3
R_30fby8uP3bvJ1dV,Exp,Fru,3,BC,X2,453,3,5
R_3iWPXVlmDv0t8yc,Exp,Fru,3,BC,X2,399,1,8
R_tVyM5QBs1ijJH7H,Exp,Fru,3,BC,X2,403,2,3
R_1rCdqWWyKhaNZho,Exp,Fru,3,BC,X2,279,1,5
R_1JCnfta5XzxqeEd,Exp,Fru,3,BC,X2,75,1,6
R_3lQZtcq981FKqdg,Exp,Fru,3,BC,X2,454,1,3
R_XTcjGzH82xO6Lu1,Exp,Fru,3,BC,X2,488,1,8
R_10PGJZoC8vJxzvv,Exp,Fru,3,BC,X2,608,2,6
R_Bs11SSt09nrSQO5,Exp,Fru,3,BC,X2,441,1,2
R_PRIMPGxlIWMetkR,Exp,Fru,3,BC,X2,488,1,2
R_1kFzF5CdxxcjcKP,Exp,Fru,3,BC,X2,490,3,4
R_VRv62F2U5l7cK7T,Exp,Fru,3,BC,X2,444,1,3
R_DvGEXC9Cx0gWv9T,Exp,Fru,3,BC,X2,517,1,5
R_cvFkolz8suKryTL,Exp,Fru,3,BC,X2,399,3,9
R_3M5RUNBp0dmL1fj,Exp,Fru,3,BC,X2,487,3,4
R_2CBVEAMN5Z2PfAm,Exp,Fru,3,BC,X2,402,1,3
R_3RaYJimCbM6C1tY,Exp,Fru,3,BC,X2,401,1,7
R_1nPGvKc03btvX6a,Exp,Fru,3,BC,X2,277,1,3
R_3qs9yi3ZcaFq1GE,Exp,Fru,3,BC,X2,271,3,7
R_2918hK92W6Mw5Qd,Exp,Fru,3,BC,X2,451,1,1
R_w6Kv982547H9hct,Exp,Fru,3,BC,X2,515,3,2
R_2QgPR0gYQzdYc9M,Exp,Fru,3,BC,X2,254,2,6
R_3242CyHadVun4Ph,Exp,Fru,3,BC,X2,386,2,4
R_24ph2C61HRsePRF,Exp,Fru,3,BC,X2,451,3,2
R_3futJBati9XEbZm,Exp,Fru,3,BC,X2,490,1,7
R_54s5RWp0WZlvUlz,Exp,Fru,3,BC,X2,259,2,7
R_29ozFkhxWovpYm4,Exp,Fru,3,BC,X2,398,1,2
R_3iCN1qfqSjzgXOc,Exp,Fru,3,BC,X2,270,2,6
R_2q1p5k1VlW1uUDn,Exp,Fru,3,BC,X2,694,1,3
R_r2qhjvynfOe0vJf,Exp,Fru,3,BC,X2,405,3,1
R_2WMUAsnokqNxsOV,Exp,Fru,3,BC,Y2,477,2,6
R_10ID8KU4OpcM6ji,Exp,Fru,3,BC,Y2,533,3,3
R_3Eyf9heL2DHlboU,Exp,Fru,3,BC,Y2,388,1,7
R_XkbwE1B3htcCeid,Exp,Fru,3,BC,Y2,452,2,9
R_2OOUaDOdbFd1m2I,Exp,Fru,3,BC,Y2,130,1,8
R_2y1lPgSSHWguVMD,Exp,Fru,3,BC,Y2,479,2,5
R_1jJmOvG7P033AiM,Exp,Fru,3,BC,Y2,383,1,8
R_3KMZz1NJNATktGf,Exp,Fru,3,BC,Y2,286,3,3
R_1CCLd4CF9aUNo28,Exp,Fru,3,BC,Y2,361,1,9
R_3jVG7aRJVG4nfbb,Exp,Fru,3,BC,Y2,225,2,1
R_3R8zvz9QduV5dgK,Exp,Fru,3,BC,Y2,451,3,4
R_3Eo4gV47CYM4SXZ,Exp,Fru,3,BC,Y2,479,3,1
R_2U0dzhNYj8k3RWo,Exp,Fru,3,BC,Y2,285,1,9
R_125SeNttQVXJq8X,Exp,Fru,3,BC,Y2,449,2,1
R_SSDKLPpyacUA03T,Exp,Fru,3,BC,Y2,577,2,7
R_2rAZ2F3F2ZPga2r,Exp,Fru,3,BC,Y2,532,1,5
R_1dET3UWD8OPfGfX,Exp,Fru,3,BC,Y2,453,3,2
R_ZmlQ2N26h7pEuxH,Exp,Fru,3,BC,Y2,481,1,4
R_ukvDHVG2TU89Tz3,Exp,Fru,3,BC,Y2,387,2,9
R_Y5Ggj3eoMPs9RTj,Exp,Fru,3,BC,Y2,225,3,3
R_30fby8uP3bvJ1dV,Exp,Fru,3,BC,Y2,306,3,5
R_3iWPXVlmDv0t8yc,Exp,Fru,3,BC,Y2,453,1,8
R_tVyM5QBs1ijJH7H,Exp,Fru,3,BC,Y2,454,2,3
R_1rCdqWWyKhaNZho,Exp,Fru,3,BC,Y2,54,1,5
R_1JCnfta5XzxqeEd,Exp,Fru,3,BC,Y2,525,1,6
R_3lQZtcq981FKqdg,Exp,Fru,3,BC,Y2,313,1,3
R_XTcjGzH82xO6Lu1,Exp,Fru,3,BC,Y2,477,1,8
R_10PGJZoC8vJxzvv,Exp,Fru,3,BC,Y2,283,2,6
R_Bs11SSt09nrSQO5,Exp,Fru,3,BC,Y2,135,1,2
R_PRIMPGxlIWMetkR,Exp,Fru,3,BC,Y2,481,1,2
R_1kFzF5CdxxcjcKP,Exp,Fru,3,BC,Y2,477,3,4
R_VRv62F2U5l7cK7T,Exp,Fru,3,BC,Y2,358,1,3
R_DvGEXC9Cx0gWv9T,Exp,Fru,3,BC,Y2,572,1,5
R_cvFkolz8suKryTL,Exp,Fru,3,BC,Y2,453,3,9
R_3M5RUNBp0dmL1fj,Exp,Fru,3,BC,Y2,482,3,4
R_2CBVEAMN5Z2PfAm,Exp,Fru,3,BC,Y2,451,1,3
R_3RaYJimCbM6C1tY,Exp,Fru,3,BC,Y2,453,1,7
R_1nPGvKc03btvX6a,Exp,Fru,3,BC,Y2,57,1,3
R_3qs9yi3ZcaFq1GE,Exp,Fru,3,BC,Y2,385,3,7
R_2918hK92W6Mw5Qd,Exp,Fru,3,BC,Y2,221,1,1
R_w6Kv982547H9hct,Exp,Fru,3,BC,Y2,533,3,2
R_2QgPR0gYQzdYc9M,Exp,Fru,3,BC,Y2,372,2,6
R_3242CyHadVun4Ph,Exp,Fru,3,BC,Y2,295,2,4
R_24ph2C61HRsePRF,Exp,Fru,3,BC,Y2,221,3,2
R_3futJBati9XEbZm,Exp,Fru,3,BC,Y2,479,1,7
R_54s5RWp0WZlvUlz,Exp,Fru,3,BC,Y2,684,2,7
R_29ozFkhxWovpYm4,Exp,Fru,3,BC,Y2,453,1,2
R_3iCN1qfqSjzgXOc,Exp,Fru,3,BC,Y2,386,2,6
R_2q1p5k1VlW1uUDn,Exp,Fru,3,BC,Y2,432,1,3
R_r2qhjvynfOe0vJf,Exp,Fru,3,BC,Y2,451,3,1
R_10ID8KU4OpcM6ji,Exp,Fru,3,BC,X3,296,3,3
R_3Eyf9heL2DHlboU,Exp,Fru,3,BC,X3,400,1,7
R_XkbwE1B3htcCeid,Exp,Fru,3,BC,X3,490,2,9
R_2OOUaDOdbFd1m2I,Exp,Fru,3,BC,X3,377,1,8
R_1jJmOvG7P033AiM,Exp,Fru,3,BC,X3,491,1,8
R_3KMZz1NJNATktGf,Exp,Fru,3,BC,X3,497,3,3
R_3jVG7aRJVG4nfbb,Exp,Fru,3,BC,X3,271,2,1
R_3R8zvz9QduV5dgK,Exp,Fru,3,BC,X3,702,3,4
R_3Eo4gV47CYM4SXZ,Exp,Fru,3,BC,X3,375,3,1
R_2U0dzhNYj8k3RWo,Exp,Fru,3,BC,X3,490,1,9
R_125SeNttQVXJq8X,Exp,Fru,3,BC,X3,278,2,1
R_SSDKLPpyacUA03T,Exp,Fru,3,BC,X3,487,2,7
R_2rAZ2F3F2ZPga2r,Exp,Fru,3,BC,X3,274,1,5
R_1dET3UWD8OPfGfX,Exp,Fru,3,BC,X3,488,3,2
R_ZmlQ2N26h7pEuxH,Exp,Fru,3,BC,X3,292,1,4
R_ukvDHVG2TU89Tz3,Exp,Fru,3,BC,X3,406,2,9
R_Y5Ggj3eoMPs9RTj,Exp,Fru,3,BC,X3,398,3,3
R_30fby8uP3bvJ1dV,Exp,Fru,3,BC,X3,695,3,5
R_3iWPXVlmDv0t8yc,Exp,Fru,3,BC,X3,491,1,8
R_tVyM5QBs1ijJH7H,Exp,Fru,3,BC,X3,277,2,3
R_1rCdqWWyKhaNZho,Exp,Fru,3,BC,X3,451,1,5
R_1JCnfta5XzxqeEd,Exp,Fru,3,BC,X3,225,1,6
R_3lQZtcq981FKqdg,Exp,Fru,3,BC,X3,271,1,3
R_XTcjGzH82xO6Lu1,Exp,Fru,3,BC,X3,353,1,8
R_10PGJZoC8vJxzvv,Exp,Fru,3,BC,X3,355,2,6
R_Bs11SSt09nrSQO5,Exp,Fru,3,BC,X3,274,1,2
R_PRIMPGxlIWMetkR,Exp,Fru,3,BC,X3,438,1,2
R_1kFzF5CdxxcjcKP,Exp,Fru,3,BC,X3,695,3,4
R_VRv62F2U5l7cK7T,Exp,Fru,3,BC,X3,122,1,3
R_DvGEXC9Cx0gWv9T,Exp,Fru,3,BC,X3,445,1,5
R_cvFkolz8suKryTL,Exp,Fru,3,BC,X3,438,3,9
R_3M5RUNBp0dmL1fj,Exp,Fru,3,BC,X3,274,3,4
R_2CBVEAMN5Z2PfAm,Exp,Fru,3,BC,X3,489,1,3
R_3RaYJimCbM6C1tY,Exp,Fru,3,BC,X3,492,1,7
R_1nPGvKc03btvX6a,Exp,Fru,3,BC,X3,229,1,3
R_2918hK92W6Mw5Qd,Exp,Fru,3,BC,X3,360,1,1
R_2QgPR0gYQzdYc9M,Exp,Fru,3,BC,X3,499,2,6
R_3242CyHadVun4Ph,Exp,Fru,3,BC,X3,229,2,4
R_24ph2C61HRsePRF,Exp,Fru,3,BC,X3,490,3,2
R_3futJBati9XEbZm,Exp,Fru,3,BC,X3,215,1,7
R_54s5RWp0WZlvUlz,Exp,Fru,3,BC,X3,614,2,7
R_29ozFkhxWovpYm4,Exp,Fru,3,BC,X3,488,1,2
R_3iCN1qfqSjzgXOc,Exp,Fru,3,BC,X3,445,2,6
R_2q1p5k1VlW1uUDn,Exp,Fru,3,BC,X3,486,1,3
R_r2qhjvynfOe0vJf,Exp,Fru,3,BC,X3,226,3,1
R_10ID8KU4OpcM6ji,Exp,Fru,3,BC,Y3,146,3,3
R_3Eyf9heL2DHlboU,Exp,Fru,3,BC,Y3,454,1,7
R_XkbwE1B3htcCeid,Exp,Fru,3,BC,Y3,476,2,9
R_2OOUaDOdbFd1m2I,Exp,Fru,3,BC,Y3,287,1,8
R_1jJmOvG7P033AiM,Exp,Fru,3,BC,Y3,475,1,8
R_3KMZz1NJNATktGf,Exp,Fru,3,BC,Y3,491,3,3
R_3jVG7aRJVG4nfbb,Exp,Fru,3,BC,Y3,386,2,1
R_3R8zvz9QduV5dgK,Exp,Fru,3,BC,Y3,358,3,4
R_3Eo4gV47CYM4SXZ,Exp,Fru,3,BC,Y3,288,3,1
R_2U0dzhNYj8k3RWo,Exp,Fru,3,BC,Y3,475,1,9
R_125SeNttQVXJq8X,Exp,Fru,3,BC,Y3,517,2,1
R_SSDKLPpyacUA03T,Exp,Fru,3,BC,Y3,480,2,7
R_2rAZ2F3F2ZPga2r,Exp,Fru,3,BC,Y3,386,1,5
R_1dET3UWD8OPfGfX,Exp,Fru,3,BC,Y3,479,3,2
R_ZmlQ2N26h7pEuxH,Exp,Fru,3,BC,Y3,142,1,4
R_ukvDHVG2TU89Tz3,Exp,Fru,3,BC,Y3,458,2,9
R_Y5Ggj3eoMPs9RTj,Exp,Fru,3,BC,Y3,451,3,3
R_30fby8uP3bvJ1dV,Exp,Fru,3,BC,Y3,433,3,5
R_3iWPXVlmDv0t8yc,Exp,Fru,3,BC,Y3,479,1,8
R_tVyM5QBs1ijJH7H,Exp,Fru,3,BC,Y3,516,2,3
R_1rCdqWWyKhaNZho,Exp,Fru,3,BC,Y3,217,1,5
R_1JCnfta5XzxqeEd,Exp,Fru,3,BC,Y3,224,1,6
R_3lQZtcq981FKqdg,Exp,Fru,3,BC,Y3,388,1,3
R_XTcjGzH82xO6Lu1,Exp,Fru,3,BC,Y3,529,1,8
R_10PGJZoC8vJxzvv,Exp,Fru,3,BC,Y3,532,2,6
R_Bs11SSt09nrSQO5,Exp,Fru,3,BC,Y3,383,1,2
R_PRIMPGxlIWMetkR,Exp,Fru,3,BC,Y3,130,1,2
R_1kFzF5CdxxcjcKP,Exp,Fru,3,BC,Y3,357,3,4
R_VRv62F2U5l7cK7T,Exp,Fru,3,BC,Y3,403,1,3
R_DvGEXC9Cx0gWv9T,Exp,Fru,3,BC,Y3,132,1,5
R_cvFkolz8suKryTL,Exp,Fru,3,BC,Y3,137,3,9
R_3M5RUNBp0dmL1fj,Exp,Fru,3,BC,Y3,383,3,4
R_2CBVEAMN5Z2PfAm,Exp,Fru,3,BC,Y3,481,1,3
R_3RaYJimCbM6C1tY,Exp,Fru,3,BC,Y3,482,1,7
R_1nPGvKc03btvX6a,Exp,Fru,3,BC,Y3,226,1,3
R_2918hK92W6Mw5Qd,Exp,Fru,3,BC,Y3,366,1,1
R_2QgPR0gYQzdYc9M,Exp,Fru,3,BC,Y3,478,2,6
R_3242CyHadVun4Ph,Exp,Fru,3,BC,Y3,226,2,4
R_24ph2C61HRsePRF,Exp,Fru,3,BC,Y3,478,3,2
R_3futJBati9XEbZm,Exp,Fru,3,BC,Y3,575,1,7
R_54s5RWp0WZlvUlz,Exp,Fru,3,BC,Y3,362,2,7
R_29ozFkhxWovpYm4,Exp,Fru,3,BC,Y3,475,1,2
R_3iCN1qfqSjzgXOc,Exp,Fru,3,BC,Y3,131,2,6
R_2q1p5k1VlW1uUDn,Exp,Fru,3,BC,Y3,480,1,3
R_r2qhjvynfOe0vJf,Exp,Fru,3,BC,Y3,228,3,1
R_3Eyf9heL2DHlboU,Exp,Fru,3,BC,X4,492,1,7
R_XkbwE1B3htcCeid,Exp,Fru,3,BC,X4,454,2,9
R_2OOUaDOdbFd1m2I,Exp,Fru,3,BC,X4,489,1,8
R_3KMZz1NJNATktGf,Exp,Fru,3,BC,X4,273,3,3
R_3jVG7aRJVG4nfbb,Exp,Fru,3,BC,X4,369,2,1
R_2U0dzhNYj8k3RWo,Exp,Fru,3,BC,X4,273,1,9
R_125SeNttQVXJq8X,Exp,Fru,3,BC,X4,491,2,1
R_SSDKLPpyacUA03T,Exp,Fru,3,BC,X4,697,2,7
R_2rAZ2F3F2ZPga2r,Exp,Fru,3,BC,X4,490,1,5
R_1dET3UWD8OPfGfX,Exp,Fru,3,BC,X4,695,3,2
R_ZmlQ2N26h7pEuxH,Exp,Fru,3,BC,X4,446,1,4
R_Y5Ggj3eoMPs9RTj,Exp,Fru,3,BC,X4,488,3,3
R_30fby8uP3bvJ1dV,Exp,Fru,3,BC,X4,515,3,5
R_3iWPXVlmDv0t8yc,Exp,Fru,3,BC,X4,698,1,8
R_tVyM5QBs1ijJH7H,Exp,Fru,3,BC,X4,358,2,3
R_1rCdqWWyKhaNZho,Exp,Fru,3,BC,X4,218,1,5
R_1JCnfta5XzxqeEd,Exp,Fru,3,BC,X4,279,1,6
R_3lQZtcq981FKqdg,Exp,Fru,3,BC,X4,46,1,3
R_XTcjGzH82xO6Lu1,Exp,Fru,3,BC,X4,445,1,8
R_10PGJZoC8vJxzvv,Exp,Fru,3,BC,X4,126,2,6
R_Bs11SSt09nrSQO5,Exp,Fru,3,BC,X4,492,1,2
R_PRIMPGxlIWMetkR,Exp,Fru,3,BC,X4,277,1,2
R_1kFzF5CdxxcjcKP,Exp,Fru,3,BC,X4,442,3,4
R_DvGEXC9Cx0gWv9T,Exp,Fru,3,BC,X4,229,1,5
R_cvFkolz8suKryTL,Exp,Fru,3,BC,X4,233,3,9
R_2CBVEAMN5Z2PfAm,Exp,Fru,3,BC,X4,232,1,3
R_3RaYJimCbM6C1tY,Exp,Fru,3,BC,X4,450,1,7
R_1nPGvKc03btvX6a,Exp,Fru,3,BC,X4,114,1,3
R_2918hK92W6Mw5Qd,Exp,Fru,3,BC,X4,566,1,1
R_2QgPR0gYQzdYc9M,Exp,Fru,3,BC,X4,446,2,6
R_3242CyHadVun4Ph,Exp,Fru,3,BC,X4,521,2,4
R_24ph2C61HRsePRF,Exp,Fru,3,BC,X4,231,3,2
R_3futJBati9XEbZm,Exp,Fru,3,BC,X4,320,1,7
R_54s5RWp0WZlvUlz,Exp,Fru,3,BC,X4,609,2,7
R_29ozFkhxWovpYm4,Exp,Fru,3,BC,X4,226,1,2
R_2q1p5k1VlW1uUDn,Exp,Fru,3,BC,X4,374,1,3
R_r2qhjvynfOe0vJf,Exp,Fru,3,BC,X4,457,3,1
R_3Eyf9heL2DHlboU,Exp,Fru,3,BC,Y4,479,1,7
R_XkbwE1B3htcCeid,Exp,Fru,3,BC,Y4,217,2,9
R_2OOUaDOdbFd1m2I,Exp,Fru,3,BC,Y4,477,1,8
R_3KMZz1NJNATktGf,Exp,Fru,3,BC,Y4,377,3,3
R_3jVG7aRJVG4nfbb,Exp,Fru,3,BC,Y4,369,2,1
R_2U0dzhNYj8k3RWo,Exp,Fru,3,BC,Y4,389,1,9
R_125SeNttQVXJq8X,Exp,Fru,3,BC,Y4,480,2,1
R_SSDKLPpyacUA03T,Exp,Fru,3,BC,Y4,356,2,7
R_2rAZ2F3F2ZPga2r,Exp,Fru,3,BC,Y4,476,1,5
R_1dET3UWD8OPfGfX,Exp,Fru,3,BC,Y4,360,3,2
R_ZmlQ2N26h7pEuxH,Exp,Fru,3,BC,Y4,127,1,4
R_Y5Ggj3eoMPs9RTj,Exp,Fru,3,BC,Y4,478,3,3
R_30fby8uP3bvJ1dV,Exp,Fru,3,BC,Y4,574,3,5
R_3iWPXVlmDv0t8yc,Exp,Fru,3,BC,Y4,357,1,8
R_tVyM5QBs1ijJH7H,Exp,Fru,3,BC,Y4,532,2,3
R_1rCdqWWyKhaNZho,Exp,Fru,3,BC,Y4,582,1,5
R_1JCnfta5XzxqeEd,Exp,Fru,3,BC,Y4,54,1,6
R_3lQZtcq981FKqdg,Exp,Fru,3,BC,Y4,452,1,3
R_XTcjGzH82xO6Lu1,Exp,Fru,3,BC,Y4,131,1,8
R_10PGJZoC8vJxzvv,Exp,Fru,3,BC,Y4,288,2,6
R_Bs11SSt09nrSQO5,Exp,Fru,3,BC,Y4,479,1,2
R_PRIMPGxlIWMetkR,Exp,Fru,3,BC,Y4,59,1,2
R_1kFzF5CdxxcjcKP,Exp,Fru,3,BC,Y4,129,3,4
R_DvGEXC9Cx0gWv9T,Exp,Fru,3,BC,Y4,228,1,5
R_cvFkolz8suKryTL,Exp,Fru,3,BC,Y4,230,3,9
R_2CBVEAMN5Z2PfAm,Exp,Fru,3,BC,Y4,228,1,3
R_3RaYJimCbM6C1tY,Exp,Fru,3,BC,Y4,222,1,7
R_1nPGvKc03btvX6a,Exp,Fru,3,BC,Y4,368,1,3
R_2918hK92W6Mw5Qd,Exp,Fru,3,BC,Y4,632,1,1
R_2QgPR0gYQzdYc9M,Exp,Fru,3,BC,Y4,230,2,6
R_3242CyHadVun4Ph,Exp,Fru,3,BC,Y4,571,2,4
R_24ph2C61HRsePRF,Exp,Fru,3,BC,Y4,225,3,2
R_3futJBati9XEbZm,Exp,Fru,3,BC,Y4,450,1,7
R_54s5RWp0WZlvUlz,Exp,Fru,3,BC,Y4,281,2,7
R_29ozFkhxWovpYm4,Exp,Fru,3,BC,Y4,229,1,2
R_2q1p5k1VlW1uUDn,Exp,Fru,3,BC,Y4,369,1,3
R_r2qhjvynfOe0vJf,Exp,Fru,3,BC,Y4,309,3,1
R_XkbwE1B3htcCeid,Exp,Fru,3,BC,X5,279,2,9
R_2OOUaDOdbFd1m2I,Exp,Fru,3,BC,X5,695,1,8
R_3KMZz1NJNATktGf,Exp,Fru,3,BC,X5,699,3,3
R_3jVG7aRJVG4nfbb,Exp,Fru,3,BC,X5,490,2,1
R_2U0dzhNYj8k3RWo,Exp,Fru,3,BC,X5,443,1,9
R_125SeNttQVXJq8X,Exp,Fru,3,BC,X5,516,2,1
R_SSDKLPpyacUA03T,Exp,Fru,3,BC,X5,453,2,7
R_2rAZ2F3F2ZPga2r,Exp,Fru,3,BC,X5,408,1,5
R_1dET3UWD8OPfGfX,Exp,Fru,3,BC,X5,320,3,2
R_Y5Ggj3eoMPs9RTj,Exp,Fru,3,BC,X5,264,3,3
R_30fby8uP3bvJ1dV,Exp,Fru,3,BC,X5,489,3,5
R_tVyM5QBs1ijJH7H,Exp,Fru,3,BC,X5,215,2,3
