NodeID,Condition,Dataset,NodeXOriginal,NodeYOriginal,NodeXAdjusted,NodeYAdjusted
Cir_8_200.1_334.2,Cir,8,200.1,334.2,416.875,696.25
Cir_8_275.8_49.2,Cir,8,275.8,49.2,574.5833333333334,102.5
Cir_8_319.8_245.8,Cir,8,319.8,245.8,666.25,512.0833333333334
Cir_8_220.1_20.3,Cir,8,220.1,20.3,458.5416666666667,42.291666666666664
Cir_8_328.1_225.4,Cir,8,328.1,225.4,683.5416666666666,469.5833333333333
Cir_8_333.8_147.5,Cir,8,333.8,147.5,695.4166666666666,307.2916666666667
Cir_8_272_303.7,Cir,8,272,303.7,566.6666666666666,632.7083333333334
Cir_8_335.3_191.5,Cir,8,335.3,191.5,698.5416666666666,398.9583333333333
Cir_8_285.3_57.5,Cir,8,285.3,57.5,594.375,119.79166666666667
Cir_8_323.7_237.2,Cir,8,323.7,237.2,674.375,494.1666666666667
Cir_8_278.2_51.2,Cir,8,278.2,51.2,579.5833333333334,106.66666666666667
Cir_8_207.9_17.2,Cir,8,207.9,17.2,433.125,35.833333333333336
Cir_8_246.6_30.6,Cir,8,246.6,30.6,513.75,63.75
Cir_8_215.6_331,Cir,8,215.6,331,449.1666666666667,689.5833333333334
Cir_8_263_39.9,Cir,8,263,39.9,547.9166666666666,83.125
Cir_8_313_91.7,Cir,8,313,91.7,652.0833333333334,191.04166666666666
Cir_8_217.1_19.4,Cir,8,217.1,19.4,452.2916666666667,40.416666666666664
Cir_8_332.6_141.3,Cir,8,332.6,141.3,692.9166666666666,294.375
Cir_8_336.1_178.9,Cir,8,336.1,178.9,700.2083333333334,372.7083333333333
Cir_8_296.3_68.8,Cir,8,296.3,68.8,617.2916666666666,143.33333333333334
Cir_8_214_18.6,Cir,8,214,18.6,445.8333333333333,38.75
Cir_8_307.9_83.7,Cir,8,307.9,83.7,641.4583333333334,174.375
Cir_8_254.9_35,Cir,8,254.9,35,531.0416666666666,72.91666666666667
Cir_8_283_55.3,Cir,8,283,55.3,589.5833333333334,115.20833333333333
Cir_8_302.3_76.1,Cir,8,302.3,76.1,629.7916666666666,158.54166666666666
Cir_8_265.6_41.7,Cir,8,265.6,41.7,553.3333333333334,86.875
Cir_8_280.6_53.2,Cir,8,280.6,53.2,584.5833333333334,110.83333333333333
Cir_8_226.2_22.1,Cir,8,226.2,22.1,471.25,46.041666666666664
Cir_8_235_25.4,Cir,8,235,25.4,489.5833333333333,52.916666666666664
Cir_8_192.3_14.7,Cir,8,192.3,14.7,400.625,30.625
Cir_8_232.1_24.3,Cir,8,232.1,24.3,483.5416666666667,50.625
Cir_8_243.7_29.2,Cir,8,243.7,29.2,507.7083333333333,60.833333333333336
Ctrl_0_268.8_70.7,Ctrl,0,268.8,70.7,560,147.29166666666666
Ctrl_0_237.2_255.5,Ctrl,0,237.2,255.5,494.1666666666667,532.2916666666666
Ctrl_0_31.8_191.7,Ctrl,0,31.8,191.7,66.25,399.375
Ctrl_1_241.7_316.4,Ctrl,1,241.7,316.4,503.5416666666667,659.1666666666666
Ctrl_1_75.1_244.3,Ctrl,1,75.1,244.3,156.45833333333334,508.9583333333333
Ctrl_1_208.5_25.3,Ctrl,1,208.5,25.3,434.375,52.708333333333336
Ctrl_1_84.4_107.8,Ctrl,1,84.4,107.8,175.83333333333334,224.58333333333334
Ctrl_3_330.3_279.9,Ctrl,3,330.3,279.9,688.125,583.125
Ctrl_3_173.8_120.7,Ctrl,3,173.8,120.7,362.0833333333333,251.45833333333334
Ctrl_3_302.3_78.5,Ctrl,3,302.3,78.5,629.7916666666666,163.54166666666666
Ctrl_3_138.1_93.1,Ctrl,3,138.1,93.1,287.7083333333333,193.95833333333334
Ctrl_3_231.3_245.8,Ctrl,3,231.3,245.8,481.875,512.0833333333334
Ctrl_3_168.7_185.9,Ctrl,3,168.7,185.9,351.4583333333333,387.2916666666667
Ctrl_3_271.9_111.6,Ctrl,3,271.9,111.6,566.4583333333334,232.5
Ctrl_3_67.8_220.6,Ctrl,3,67.8,220.6,141.25,459.5833333333333
Ctrl_3_54.3_222,Ctrl,3,54.3,222,113.125,462.5
Ctrl_3_134.6_165,Ctrl,3,134.6,165,280.4166666666667,343.75
Ctrl_3_34.8_128.3,Ctrl,3,34.8,128.3,72.5,267.2916666666667
Ctrl_3_19.7_151.2,Ctrl,3,19.7,151.2,41.041666666666664,315
Ctrl_3_294.9_142.7,Ctrl,3,294.9,142.7,614.375,297.2916666666667
Ctrl_3_221_166.9,Ctrl,3,221,166.9,460.4166666666667,347.7083333333333
Ctrl_3_99.7_148.4,Ctrl,3,99.7,148.4,207.70833333333334,309.1666666666667
Ctrl_3_295.1_215,Ctrl,3,295.1,215,614.7916666666666,447.9166666666667
Ctrl_3_276.9_189.2,Ctrl,3,276.9,189.2,576.875,394.1666666666667
Ctrl_3_318.4_248.3,Ctrl,3,318.4,248.3,663.3333333333334,517.2916666666666
Ctrl_3_258.9_156.1,Ctrl,3,258.9,156.1,539.375,325.2083333333333
Ctrl_3_109_122.2,Ctrl,3,109,122.2,227.08333333333334,254.58333333333334
Ctrl_5_204.4_170,Ctrl,5,204.4,170,425.8333333333333,354.1666666666667
Ctrl_5_218.6_135.9,Ctrl,5,218.6,135.9,455.4166666666667,283.125
Ctrl_5_195.9_39.1,Ctrl,5,195.9,39.1,408.125,81.45833333333333
Ctrl_5_206.7_207,Ctrl,5,206.7,207,430.625,431.25
Ctrl_5_149.1_204.3,Ctrl,5,149.1,204.3,310.625,425.625
Ctrl_5_262.5_210.8,Ctrl,5,262.5,210.8,546.875,439.1666666666667
Ctrl_5_231_146,Ctrl,5,231,146,481.25,304.1666666666667
Ctrl_5_103.5_236.7,Ctrl,5,103.5,236.7,215.625,493.125
Ctrl_5_246_176.6,Ctrl,5,246,176.6,512.5,367.9166666666667
Ctrl_5_179_188.1,Ctrl,5,179,188.1,372.9166666666667,391.875
Ctrl_5_226.6_160.4,Ctrl,5,226.6,160.4,472.0833333333333,334.1666666666667
Ctrl_5_245.5_165.1,Ctrl,5,245.5,165.1,511.4583333333333,343.9583333333333
Ctrl_5_171.7_202.4,Ctrl,5,171.7,202.4,357.7083333333333,421.6666666666667
Ctrl_5_168.1_142.4,Ctrl,5,168.1,142.4,350.2083333333333,296.6666666666667
Ctrl_5_196.3_191.5,Ctrl,5,196.3,191.5,408.9583333333333,398.9583333333333
Ctrl_5_213.8_156,Ctrl,5,213.8,156,445.4166666666667,325
Ctrl_5_247.3_174.3,Ctrl,5,247.3,174.3,515.2083333333334,363.125
Ctrl_5_230.5_187.7,Ctrl,5,230.5,187.7,480.2083333333333,391.0416666666667
Ctrl_5_231.9_185.2,Ctrl,5,231.9,185.2,483.125,385.8333333333333
Ctrl_5_148.9_243.4,Ctrl,5,148.9,243.4,310.2083333333333,507.0833333333333
Ctrl_5_235.4_189,Ctrl,5,235.4,189,490.4166666666667,393.75
Ctrl_5_262.1_177.1,Ctrl,5,262.1,177.1,546.0416666666666,368.9583333333333
Ctrl_5_123_136.9,Ctrl,5,123,136.9,256.25,285.2083333333333
Ctrl_5_106.7_315,Ctrl,5,106.7,315,222.29166666666666,656.25
Ctrl_5_201.7_46,Ctrl,5,201.7,46,420.2083333333333,95.83333333333333
Ctrl_5_193.1_132.3,Ctrl,5,193.1,132.3,402.2916666666667,275.625
Ctrl_5_252.9_134.3,Ctrl,5,252.9,134.3,526.875,279.7916666666667
Ctrl_5_211.6_194.1,Ctrl,5,211.6,194.1,440.8333333333333,404.375
Ctrl_5_277.6_167.4,Ctrl,5,277.6,167.4,578.3333333333334,348.75
Ctrl_5_72.5_274.3,Ctrl,5,72.5,274.3,151.04166666666666,571.4583333333334
Ctrl_5_208.5_137.8,Ctrl,5,208.5,137.8,434.375,287.0833333333333
Ctrl_5_146.4_115.1,Ctrl,5,146.4,115.1,305,239.79166666666666
Ctrl_5_178.7_172.4,Ctrl,5,178.7,172.4,372.2916666666667,359.1666666666667
Ctrl_5_171.3_163.4,Ctrl,5,171.3,163.4,356.875,340.4166666666667
Ctrl_5_184.2_100,Ctrl,5,184.2,100,383.75,208.33333333333334
Ctrl_5_225_137.9,Ctrl,5,225,137.9,468.75,287.2916666666667
Ctrl_5_126.1_275.8,Ctrl,5,126.1,275.8,262.7083333333333,574.5833333333334
Ctrl_5_113.1_99.1,Ctrl,5,113.1,99.1,235.625,206.45833333333334
Ctrl_5_240.1_180.6,Ctrl,5,240.1,180.6,500.2083333333333,376.25
Ctrl_5_123.5_302,Ctrl,5,123.5,302,257.2916666666667,629.1666666666666
Ctrl_5_155.4_148.6,Ctrl,5,155.4,148.6,323.75,309.5833333333333
Ctrl_5_96.6_290.2,Ctrl,5,96.6,290.2,201.25,604.5833333333334
Ctrl_5_150.3_112.1,Ctrl,5,150.3,112.1,313.125,233.54166666666666
Ctrl_5_155.5_175.6,Ctrl,5,155.5,175.6,323.9583333333333,365.8333333333333
Ctrl_5_75.1_256.2,Ctrl,5,75.1,256.2,156.45833333333334,533.75
Ctrl_5_198.5_130.8,Ctrl,5,198.5,130.8,413.5416666666667,272.5
Ctrl_5_153.9_236,Ctrl,5,153.9,236,320.625,491.6666666666667
Ctrl_5_254.1_189.2,Ctrl,5,254.1,189.2,529.375,394.1666666666667
Ctrl_5_222.9_204.6,Ctrl,5,222.9,204.6,464.375,426.25
Ctrl_5_145_170.6,Ctrl,5,145,170.6,302.0833333333333,355.4166666666667
Ctrl_5_121.8_141.6,Ctrl,5,121.8,141.6,253.75,295
Ctrl_5_229.5_141.3,Ctrl,5,229.5,141.3,478.125,294.375
Ctrl_5_179.7_101.3,Ctrl,5,179.7,101.3,374.375,211.04166666666666
Ctrl_5_163.3_197.2,Ctrl,5,163.3,197.2,340.2083333333333,410.8333333333333
Ctrl_5_221.8_227.9,Ctrl,5,221.8,227.9,462.0833333333333,474.7916666666667
Ctrl_5_136_117.3,Ctrl,5,136,117.3,283.3333333333333,244.375
Ctrl_5_262.9_151.9,Ctrl,5,262.9,151.9,547.7083333333334,316.4583333333333
Ctrl_5_191.5_135,Ctrl,5,191.5,135,398.9583333333333,281.25
Ctrl_5_186.6_14.9,Ctrl,5,186.6,14.9,388.75,31.041666666666668
Ctrl_5_165.8_149.6,Ctrl,5,165.8,149.6,345.4166666666667,311.6666666666667
Ctrl_5_90.1_307.8,Ctrl,5,90.1,307.8,187.70833333333334,641.25
Ctrl_5_191.4_206,Ctrl,5,191.4,206,398.75,429.1666666666667
Ctrl_5_203.1_76.2,Ctrl,5,203.1,76.2,423.125,158.75
Ctrl_5_183.6_222.6,Ctrl,5,183.6,222.6,382.5,463.75
Ctrl_5_72.1_288.8,Ctrl,5,72.1,288.8,150.20833333333334,601.6666666666666
Ctrl_5_219.1_198.3,Ctrl,5,219.1,198.3,456.4583333333333,413.125
Ctrl_5_77.6_234.9,Ctrl,5,77.6,234.9,161.66666666666666,489.375
Ctrl_5_161.1_193.7,Ctrl,5,161.1,193.7,335.625,403.5416666666667
Ctrl_5_193.7_13.4,Ctrl,5,193.7,13.4,403.5416666666667,27.916666666666668
Ctrl_5_138.7_271.7,Ctrl,5,138.7,271.7,288.9583333333333,566.0416666666666
Ctrl_5_209.8_120.6,Ctrl,5,209.8,120.6,437.0833333333333,251.25
Ctrl_5_266_157.6,Ctrl,5,266,157.6,554.1666666666666,328.3333333333333
Ctrl_5_113_223,Ctrl,5,113,223,235.41666666666666,464.5833333333333
Ctrl_5_205_200.2,Ctrl,5,205,200.2,427.0833333333333,417.0833333333333
Ctrl_5_108.8_336.6,Ctrl,5,108.8,336.6,226.66666666666666,701.25
Ctrl_6_113.7_174.9,Ctrl,6,113.7,174.9,236.875,364.375
Ctrl_6_193.6_159.1,Ctrl,6,193.6,159.1,403.3333333333333,331.4583333333333
Ctrl_6_256.2_199.1,Ctrl,6,256.2,199.1,533.75,414.7916666666667
Ctrl_6_179.1_83.3,Ctrl,6,179.1,83.3,373.125,173.54166666666666
Ctrl_6_258.2_190.6,Ctrl,6,258.2,190.6,537.9166666666666,397.0833333333333
Ctrl_6_157.3_150.3,Ctrl,6,157.3,150.3,327.7083333333333,313.125
Ctrl_6_101_256.6,Ctrl,6,101,256.6,210.41666666666666,534.5833333333334
Ctrl_6_164.1_121.5,Ctrl,6,164.1,121.5,341.875,253.125
Ctrl_6_69.2_137.2,Ctrl,6,69.2,137.2,144.16666666666666,285.8333333333333
Ctrl_6_146.1_139.7,Ctrl,6,146.1,139.7,304.375,291.0416666666667
Ctrl_6_78.5_235,Ctrl,6,78.5,235,163.54166666666666,489.5833333333333
Ctrl_6_108.9_150.9,Ctrl,6,108.9,150.9,226.875,314.375
Ctrl_6_124.7_173.7,Ctrl,6,124.7,173.7,259.7916666666667,361.875
Ctrl_6_169.4_139.4,Ctrl,6,169.4,139.4,352.9166666666667,290.4166666666667
Ctrl_6_205.6_117.2,Ctrl,6,205.6,117.2,428.3333333333333,244.16666666666666
Ctrl_6_159.4_237.8,Ctrl,6,159.4,237.8,332.0833333333333,495.4166666666667
Ctrl_6_266.5_128.9,Ctrl,6,266.5,128.9,555.2083333333334,268.5416666666667
Ctrl_6_125.1_109.8,Ctrl,6,125.1,109.8,260.625,228.75
Ctrl_6_182.8_94.7,Ctrl,6,182.8,94.7,380.8333333333333,197.29166666666666
Ctrl_6_197.6_91,Ctrl,6,197.6,91,411.6666666666667,189.58333333333334
Ctrl_6_89.7_35.5,Ctrl,6,89.7,35.5,186.875,73.95833333333333
Ctrl_6_158_161.6,Ctrl,6,158,161.6,329.1666666666667,336.6666666666667
Ctrl_6_153.4_249.2,Ctrl,6,153.4,249.2,319.5833333333333,519.1666666666666
Ctrl_6_125.3_124.2,Ctrl,6,125.3,124.2,261.0416666666667,258.75
Ctrl_6_180.4_144.8,Ctrl,6,180.4,144.8,375.8333333333333,301.6666666666667
Ctrl_6_75.7_59.2,Ctrl,6,75.7,59.2,157.70833333333334,123.33333333333333
Ctrl_6_218.8_144.8,Ctrl,6,218.8,144.8,455.8333333333333,301.6666666666667
Ctrl_6_104.7_164.6,Ctrl,6,104.7,164.6,218.125,342.9166666666667
Ctrl_6_201.3_150.2,Ctrl,6,201.3,150.2,419.375,312.9166666666667
Ctrl_6_185.2_247.2,Ctrl,6,185.2,247.2,385.8333333333333,515
Ctrl_6_143.3_95.1,Ctrl,6,143.3,95.1,298.5416666666667,198.125
Ctrl_6_215.9_205.3,Ctrl,6,215.9,205.3,449.7916666666667,427.7083333333333
Ctrl_6_206.9_240.1,Ctrl,6,206.9,240.1,431.0416666666667,500.2083333333333
Ctrl_6_138.5_103.6,Ctrl,6,138.5,103.6,288.5416666666667,215.83333333333334
Ctrl_6_178.6_158.6,Ctrl,6,178.6,158.6,372.0833333333333,330.4166666666667
Ctrl_6_157.6_97.1,Ctrl,6,157.6,97.1,328.3333333333333,202.29166666666666
Ctrl_6_174.8_154.6,Ctrl,6,174.8,154.6,364.1666666666667,322.0833333333333
Ctrl_6_243.2_159.4,Ctrl,6,243.2,159.4,506.6666666666667,332.0833333333333
Ctrl_6_265.4_145.8,Ctrl,6,265.4,145.8,552.9166666666666,303.75
Ctrl_6_194.7_168.6,Ctrl,6,194.7,168.6,405.625,351.25
Ctrl_6_188.1_164.7,Ctrl,6,188.1,164.7,391.875,343.125
Ctrl_6_312.8_125,Ctrl,6,312.8,125,651.6666666666666,260.4166666666667
Ctrl_6_95.5_122.8,Ctrl,6,95.5,122.8,198.95833333333334,255.83333333333334
Ctrl_6_105.1_135.6,Ctrl,6,105.1,135.6,218.95833333333334,282.5
Ctrl_6_148.9_143.6,Ctrl,6,148.9,143.6,310.2083333333333,299.1666666666667
Ctrl_6_191.4_144.1,Ctrl,6,191.4,144.1,398.75,300.2083333333333
Ctrl_6_171.7_223,Ctrl,6,171.7,223,357.7083333333333,464.5833333333333
Ctrl_6_135_190.8,Ctrl,6,135,190.8,281.25,397.5
Ctrl_6_198.2_75,Ctrl,6,198.2,75,412.9166666666667,156.25
Ctrl_6_197_299.4,Ctrl,6,197,299.4,410.4166666666667,623.75
Ctrl_6_90.7_120.5,Ctrl,6,90.7,120.5,188.95833333333334,251.04166666666666
Ctrl_6_193.1_152.9,Ctrl,6,193.1,152.9,402.2916666666667,318.5416666666667
Ctrl_6_149.1_203.2,Ctrl,6,149.1,203.2,310.625,423.3333333333333
Ctrl_6_187.9_75.9,Ctrl,6,187.9,75.9,391.4583333333333,158.125
Ctrl_6_199.5_131,Ctrl,6,199.5,131,415.625,272.9166666666667
Ctrl_6_126.3_283.3,Ctrl,6,126.3,283.3,263.125,590.2083333333334
Ctrl_6_185.7_150,Ctrl,6,185.7,150,386.875,312.5
Ctrl_6_192.7_246.3,Ctrl,6,192.7,246.3,401.4583333333333,513.125
Ctrl_6_185.5_169.5,Ctrl,6,185.5,169.5,386.4583333333333,353.125
Ctrl_6_101.5_98.2,Ctrl,6,101.5,98.2,211.45833333333334,204.58333333333334
Ctrl_6_258.4_195.6,Ctrl,6,258.4,195.6,538.3333333333334,407.5
Ctrl_6_243.6_152.5,Ctrl,6,243.6,152.5,507.5,317.7083333333333
Ctrl_6_138.2_115.2,Ctrl,6,138.2,115.2,287.9166666666667,240
Ctrl_6_133.5_23.2,Ctrl,6,133.5,23.2,278.125,48.333333333333336
Ctrl_6_206.9_113.6,Ctrl,6,206.9,113.6,431.0416666666667,236.66666666666666
Ctrl_6_202_224,Ctrl,6,202,224,420.8333333333333,466.6666666666667
Ctrl_6_144.3_72.9,Ctrl,6,144.3,72.9,300.625,151.875
Ctrl_6_146.2_211.1,Ctrl,6,146.2,211.1,304.5833333333333,439.7916666666667
Ctrl_6_108.8_206.4,Ctrl,6,108.8,206.4,226.66666666666666,430
Ctrl_6_68.4_143.4,Ctrl,6,68.4,143.4,142.5,298.75
Ctrl_6_117_167.5,Ctrl,6,117,167.5,243.75,348.9583333333333
Ctrl_6_191.4_170.5,Ctrl,6,191.4,170.5,398.75,355.2083333333333
Ctrl_6_200.5_141.4,Ctrl,6,200.5,141.4,417.7083333333333,294.5833333333333
Ctrl_6_162_220.6,Ctrl,6,162,220.6,337.5,459.5833333333333
Ctrl_6_112.6_123.6,Ctrl,6,112.6,123.6,234.58333333333334,257.5
Ctrl_6_115.2_14.3,Ctrl,6,115.2,14.3,240,29.791666666666668
Ctrl_6_94.5_244.6,Ctrl,6,94.5,244.6,196.875,509.5833333333333
Ctrl_6_308.2_110,Ctrl,6,308.2,110,642.0833333333334,229.16666666666666
Ctrl_6_211.5_256.9,Ctrl,6,211.5,256.9,440.625,535.2083333333334
Ctrl_6_71.7_130.4,Ctrl,6,71.7,130.4,149.375,271.6666666666667
Ctrl_6_144.8_192.5,Ctrl,6,144.8,192.5,301.6666666666667,401.0416666666667
Ctrl_6_133.9_102.9,Ctrl,6,133.9,102.9,278.9583333333333,214.375
Ctrl_6_204.7_298.4,Ctrl,6,204.7,298.4,426.4583333333333,621.6666666666666
Ctrl_6_107.2_128,Ctrl,6,107.2,128,223.33333333333334,266.6666666666667
Ctrl_6_143.2_181.9,Ctrl,6,143.2,181.9,298.3333333333333,378.9583333333333
Ctrl_6_214.6_97.8,Ctrl,6,214.6,97.8,447.0833333333333,203.75
Ctrl_6_251.2_166.2,Ctrl,6,251.2,166.2,523.3333333333334,346.25
Ctrl_6_219.4_213.5,Ctrl,6,219.4,213.5,457.0833333333333,444.7916666666667
Ctrl_6_220.2_117.1,Ctrl,6,220.2,117.1,458.75,243.95833333333334
Ctrl_6_254.2_79.9,Ctrl,6,254.2,79.9,529.5833333333334,166.45833333333334
Ctrl_6_37.2_193.8,Ctrl,6,37.2,193.8,77.5,403.75
Ctrl_6_259.1_184.8,Ctrl,6,259.1,184.8,539.7916666666666,385
Ctrl_6_230.1_335.7,Ctrl,6,230.1,335.7,479.375,699.375
Ctrl_6_112.8_212.9,Ctrl,6,112.8,212.9,235,443.5416666666667
Ctrl_6_203.1_260.4,Ctrl,6,203.1,260.4,423.125,542.5
Ctrl_6_210.1_139.4,Ctrl,6,210.1,139.4,437.7083333333333,290.4166666666667
Ctrl_6_149.6_219,Ctrl,6,149.6,219,311.6666666666667,456.25
Ctrl_6_218.2_251.7,Ctrl,6,218.2,251.7,454.5833333333333,524.375
Ctrl_6_311.2_117.2,Ctrl,6,311.2,117.2,648.3333333333334,244.16666666666666
Ctrl_6_244.2_218.5,Ctrl,6,244.2,218.5,508.75,455.2083333333333
Ctrl_6_173.7_93.2,Ctrl,6,173.7,93.2,361.875,194.16666666666666
Ctrl_6_204.5_213.6,Ctrl,6,204.5,213.6,426.0416666666667,445
Ctrl_6_156.6_89.3,Ctrl,6,156.6,89.3,326.25,186.04166666666666
Ctrl_6_155.8_220.7,Ctrl,6,155.8,220.7,324.5833333333333,459.7916666666667
Ctrl_6_88.7_128.8,Ctrl,6,88.7,128.8,184.79166666666666,268.3333333333333
Ctrl_6_210.9_220.5,Ctrl,6,210.9,220.5,439.375,459.375
Ctrl_6_263.3_120.5,Ctrl,6,263.3,120.5,548.5416666666666,251.04166666666666
Ctrl_6_179.4_175.1,Ctrl,6,179.4,175.1,373.75,364.7916666666667
Ctrl_6_128.5_222.7,Ctrl,6,128.5,222.7,267.7083333333333,463.9583333333333
Ctrl_6_253.1_205.2,Ctrl,6,253.1,205.2,527.2916666666666,427.5
Ctrl_6_108.6_93.3,Ctrl,6,108.6,93.3,226.25,194.375
Ctrl_6_220.4_86.2,Ctrl,6,220.4,86.2,459.1666666666667,179.58333333333334
Ctrl_6_199.6_243.3,Ctrl,6,199.6,243.3,415.8333333333333,506.875
Ctrl_6_81.9_52.7,Ctrl,6,81.9,52.7,170.625,109.79166666666667
Ctrl_6_241.1_199.7,Ctrl,6,241.1,199.7,502.2916666666667,416.0416666666667
Ctrl_6_178_220.3,Ctrl,6,178,220.3,370.8333333333333,458.9583333333333
Ctrl_6_180_73.7,Ctrl,6,180,73.7,375,153.54166666666666
Ctrl_6_94.9_114.7,Ctrl,6,94.9,114.7,197.70833333333334,238.95833333333334
Ctrl_6_157.9_211.1,Ctrl,6,157.9,211.1,328.9583333333333,439.7916666666667
Ctrl_6_126.9_185.1,Ctrl,6,126.9,185.1,264.375,385.625
Ctrl_6_190.3_98.3,Ctrl,6,190.3,98.3,396.4583333333333,204.79166666666666
Ctrl_6_212.5_294.7,Ctrl,6,212.5,294.7,442.7083333333333,613.9583333333334
Ctrl_6_249.3_213.5,Ctrl,6,249.3,213.5,519.375,444.7916666666667
Ctrl_7_50_31.3,Ctrl,7,50,31.3,104.16666666666667,65.20833333333333
Ctrl_7_63.8_37,Ctrl,7,63.8,37,132.91666666666666,77.08333333333333
Ctrl_7_41.8_29,Ctrl,7,41.8,29,87.08333333333333,60.416666666666664
Ctrl_7_317.1_265.2,Ctrl,7,317.1,265.2,660.625,552.5
Ctrl_7_278.5_163,Ctrl,7,278.5,163,580.2083333333334,339.5833333333333
Ctrl_7_109.6_249.3,Ctrl,7,109.6,249.3,228.33333333333334,519.375
Ctrl_7_136.2_269.3,Ctrl,7,136.2,269.3,283.75,561.0416666666666
Ctrl_7_103.7_277.2,Ctrl,7,103.7,277.2,216.04166666666666,577.5
Ctrl_7_323.9_257,Ctrl,7,323.9,257,674.7916666666666,535.4166666666666
Ctrl_7_30.6_50,Ctrl,7,30.6,50,63.75,104.16666666666667
Ctrl_7_37_64.2,Ctrl,7,37,64.2,77.08333333333333,133.75
Ctrl_7_22.6_48.7,Ctrl,7,22.6,48.7,47.083333333333336,101.45833333333333
Ctrl_7_305.8_71.2,Ctrl,7,305.8,71.2,637.0833333333334,148.33333333333334
Ctrl_7_242.1_66.5,Ctrl,7,242.1,66.5,504.375,138.54166666666666
Ctrl_7_311.3_272.2,Ctrl,7,311.3,272.2,648.5416666666666,567.0833333333334
Ctrl_7_296.7_113.1,Ctrl,7,296.7,113.1,618.125,235.625
Ctrl_7_296.9_56.5,Ctrl,7,296.9,56.5,618.5416666666666,117.70833333333333
Ctrl_7_45_78.9,Ctrl,7,45,78.9,93.75,164.375
Ctrl_7_48.4_39.5,Ctrl,7,48.4,39.5,100.83333333333333,82.29166666666667
Ctrl_7_28.5_63.3,Ctrl,7,28.5,63.3,59.375,131.875
Ctrl_7_153.2_271.3,Ctrl,7,153.2,271.3,319.1666666666667,565.2083333333334
Ctrl_7_114.6_266.8,Ctrl,7,114.6,266.8,238.75,555.8333333333334
Ctrl_7_203.8_325,Ctrl,7,203.8,325,424.5833333333333,677.0833333333334
Ctrl_7_278.4_115.3,Ctrl,7,278.4,115.3,580,240.20833333333334
Ctrl_7_183.1_207.2,Ctrl,7,183.1,207.2,381.4583333333333,431.6666666666667
Ctrl_7_302_96.9,Ctrl,7,302,96.9,629.1666666666666,201.875
Ctrl_7_310.8_92.7,Ctrl,7,310.8,92.7,647.5,193.125
Ctrl_7_247.9_312.5,Ctrl,7,247.9,312.5,516.4583333333334,651.0416666666666
Ctrl_7_288_54,Ctrl,7,288,54,600,112.5
Ctrl_7_291.9_48.2,Ctrl,7,291.9,48.2,608.125,100.41666666666667
Ctrl_7_82.7_25.4,Ctrl,7,82.7,25.4,172.29166666666666,52.916666666666664
Ctrl_7_302.4_84,Ctrl,7,302.4,84,630,175
Ctrl_7_263.3_105.4,Ctrl,7,263.3,105.4,548.5416666666666,219.58333333333334
Ctrl_7_126.5_274,Ctrl,7,126.5,274,263.5416666666667,570.8333333333334
Ctrl_7_290_84.7,Ctrl,7,290,84.7,604.1666666666666,176.45833333333334
Ctrl_7_317_226.9,Ctrl,7,317,226.9,660.4166666666666,472.7083333333333
Ctrl_7_73.7_41.8,Ctrl,7,73.7,41.8,153.54166666666666,87.08333333333333
Ctrl_7_333.2_238.3,Ctrl,7,333.2,238.3,694.1666666666666,496.4583333333333
Ctrl_7_321.5_71.7,Ctrl,7,321.5,71.7,669.7916666666666,149.375
Ctrl_7_320.6_275.2,Ctrl,7,320.6,275.2,667.9166666666666,573.3333333333334
Ctrl_7_174.6_248.4,Ctrl,7,174.6,248.4,363.75,517.5
Ctrl_7_328.5_249.1,Ctrl,7,328.5,249.1,684.375,518.9583333333334
Ctrl_7_108.8_112,Ctrl,7,108.8,112,226.66666666666666,233.33333333333334
Ctrl_7_140.8_258.7,Ctrl,7,140.8,258.7,293.3333333333333,538.9583333333334
Ctrl_7_118.1_274.5,Ctrl,7,118.1,274.5,246.04166666666666,571.875
Ctrl_7_145.8_275.1,Ctrl,7,145.8,275.1,303.75,573.125
Ctrl_7_124.6_264.1,Ctrl,7,124.6,264.1,259.5833333333333,550.2083333333334
Ctrl_7_100.7_229.4,Ctrl,7,100.7,229.4,209.79166666666666,477.9166666666667
Ctrl_7_278.5_25.6,Ctrl,7,278.5,25.6,580.2083333333334,53.333333333333336
Ctrl_7_101.2_262.6,Ctrl,7,101.2,262.6,210.83333333333334,547.0833333333334
Ctrl_7_236.6_322.3,Ctrl,7,236.6,322.3,492.9166666666667,671.4583333333334
Ctrl_7_291_62.9,Ctrl,7,291,62.9,606.25,131.04166666666666
Ctrl_7_253_61.5,Ctrl,7,253,61.5,527.0833333333334,128.125
Ctrl_7_117.4_212.5,Ctrl,7,117.4,212.5,244.58333333333334,442.7083333333333
Ctrl_7_69_31.1,Ctrl,7,69,31.1,143.75,64.79166666666667
Ctrl_7_128.9_284.2,Ctrl,7,128.9,284.2,268.5416666666667,592.0833333333334
Ctrl_7_119.6_255,Ctrl,7,119.6,255,249.16666666666666,531.25
Ctrl_7_63.3_48.1,Ctrl,7,63.3,48.1,131.875,100.20833333333333
Ctrl_7_48.4_62.2,Ctrl,7,48.4,62.2,100.83333333333333,129.58333333333334
Ctrl_7_277.7_53.3,Ctrl,7,277.7,53.3,578.5416666666666,111.04166666666667
Ctrl_7_123.1_222.8,Ctrl,7,123.1,222.8,256.4583333333333,464.1666666666667
